"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","71","testUpdateBooking","Restful Booker Test Suite","Fri Dec 19 15:14:56 UTC 2025","passed","Fri Dec 19 15:14:56 UTC 2025","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","Restful Booker tests","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","testUpdateBooking"
"Create Order test with POST /addOrder API","349","testAddOrder","Restful E-Commerce Test Suite","Fri Dec 19 15:14:56 UTC 2025","passed","Fri Dec 19 15:14:56 UTC 2025","io.github.mfaisalkhatri.restfulecommerce.tests.AddOrderTests","Add Order Test","io.github.mfaisalkhatri.restfulecommerce.tests.AddOrderTests","testAddOrder"
"","3016","testCreateBooking","Restful Booker Test Suite","Fri Dec 19 15:14:53 UTC 2025","passed","Fri Dec 19 15:14:56 UTC 2025","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","Restful Booker tests","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","testCreateBooking"
"","22","testDeletedBooking","Restful Booker Test Suite","Fri Dec 19 15:14:56 UTC 2025","passed","Fri Dec 19 15:14:56 UTC 2025","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","Restful Booker tests","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","testDeletedBooking"
"","54","testGetBooking","Restful Booker Test Suite","Fri Dec 19 15:14:56 UTC 2025","passed","Fri Dec 19 15:14:56 UTC 2025","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","Restful Booker tests","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","testGetBooking"
"","55","testTokenGeneration","Restful Booker Test Suite","Fri Dec 19 15:14:56 UTC 2025","passed","Fri Dec 19 15:14:56 UTC 2025","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","Restful Booker tests","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","testTokenGeneration"
"","39","testDeleteBooking","Restful Booker Test Suite","Fri Dec 19 15:14:56 UTC 2025","passed","Fri Dec 19 15:14:56 UTC 2025","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","Restful Booker tests","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","testDeleteBooking"
"","83","testUpdatePartialBooking","Restful Booker Test Suite","Fri Dec 19 15:14:56 UTC 2025","passed","Fri Dec 19 15:14:56 UTC 2025","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","Restful Booker tests","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","testUpdatePartialBooking"
