"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38","testUpdateBooking","Restful Booker Test Suite","Fri Dec 19 14:25:37 UTC 2025","passed","Fri Dec 19 14:25:37 UTC 2025","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","Restful Booker tests","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","testUpdateBooking"
"","30","testDeleteBooking","Restful Booker Test Suite","Fri Dec 19 14:25:37 UTC 2025","passed","Fri Dec 19 14:25:37 UTC 2025","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","Restful Booker tests","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","testDeleteBooking"
"","25","testDeletedBooking","Restful Booker Test Suite","Fri Dec 19 14:25:37 UTC 2025","passed","Fri Dec 19 14:25:37 UTC 2025","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","Restful Booker tests","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","testDeletedBooking"
"","2840","testCreateBooking","Restful Booker Test Suite","Fri Dec 19 14:25:34 UTC 2025","passed","Fri Dec 19 14:25:37 UTC 2025","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","Restful Booker tests","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","testCreateBooking"
"","50","testTokenGeneration","Restful Booker Test Suite","Fri Dec 19 14:25:37 UTC 2025","passed","Fri Dec 19 14:25:37 UTC 2025","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","Restful Booker tests","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","testTokenGeneration"
"","44","testGetBooking","Restful Booker Test Suite","Fri Dec 19 14:25:37 UTC 2025","passed","Fri Dec 19 14:25:37 UTC 2025","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","Restful Booker tests","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","testGetBooking"
"","52","testUpdatePartialBooking","Restful Booker Test Suite","Fri Dec 19 14:25:37 UTC 2025","passed","Fri Dec 19 14:25:37 UTC 2025","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","Restful Booker tests","io.github.mfaisalkhatri.restfulbooker.tests.RestfulBookerTests","testUpdatePartialBooking"
"Create Order test with POST /addOrder API","425","testAddOrder","Restful E-Commerce Test Suite","Fri Dec 19 14:25:37 UTC 2025","passed","Fri Dec 19 14:25:38 UTC 2025","io.github.mfaisalkhatri.restfulecommerce.tests.AddOrderTests","Add Order Test","io.github.mfaisalkhatri.restfulecommerce.tests.AddOrderTests","testAddOrder"
